"Record ID","Offense Code","Offense Ext","Offense Category","Description","Police District","Beat","Grid","Occurence Date","Occurence Time"
"1147894","5499","41","TRAFFIC","12500(A) UNLICENSED DRIVER","2","2B","0563","01/05/2016","00:21:46"
"1147896","2206","0","BURGLARY","466 PC POSS OF BURG TOOLS","2","2B","0563","01/06/2016","00:02:32"
"1147898","2999","05","VANDALISM","594(B)(2)(A) VANDALISM $400","6","6C","1134","01/02/2016","00:16:01"
"1147900","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","1","1A","0102","01/03/2016","00:22:00"
"1147906","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","6","6E","0899","01/05/2016","00:00:00"
"1147907","2404","13","AUTO THEFT","10851 VC AUTO THEFT LOCATE","6","6A","1051","01/05/2016","00:11:57"
"1147914","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","2","2C","0602","01/04/2016","00:11:22"
"1147916","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","4","4A","0906","01/04/2016","00:12:40"
"1147918","2404","13","AUTO THEFT","10851 VC AUTO THEFT LOCATE","6","6B","1086","01/04/2016","00:14:38"
"1147921","7000","61","INCIDENT RPT","TOWED/STORED VEH-14602.6","3","3B","0746","01/04/2016","00:16:58"
"1147924","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","5","5B","1399","01/04/2016","00:18:30"
"1147925","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","6","6B","1004","01/04/2016","00:08:00"
"1147929","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","2","2B","0545","01/03/2016","00:18:00"
"1147930","2303","3","LARCENY","484 PETTY THEFT-SHOPLIFT","1","1C","0309","01/01/2016","00:17:06"
"1147938","2303","1","LARCENY","487(A) PC GRAND THEFT $950","2","2A","0212","01/06/2016","00:04:15"
"1147939","2404","13","AUTO THEFT","10851 VC AUTO THEFT LOCATE","2","2A","0224","01/05/2016","00:22:05"
"1147946","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","3","3A","0763","01/06/2016","00:08:00"
"1147947","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","6","6B","1084","01/02/2016","00:19:03"
"1147948","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","4","4B","1346","01/05/2016","00:19:00"
"1147951","2803","0","STOLEN PROP","496(A) REC STOLEN PROP-FEL","3","3B","0747","01/05/2016","00:11:57"
"1147952","2602","0","FRAUD","FRAUD-SWINDLE","2","2B","0553","01/06/2016","00:09:57"
"1147955","2399","4","LARCENY","484 PETTY THEFT/LICENSE PLATE","3","3B","0788","01/05/2016","00:23:00"
"1147956","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","4","4C","1311","01/03/2016","00:05:55"
"1147957","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","6","6B","1065","01/03/2016","00:07:40"
"1147959","2399","4","LARCENY","484 PETTY THEFT/LICENSE PLATE","6","6C","1131","01/05/2016","00:18:30"
"1147960","2399","0","THEFT","22435.2(A) BP POSS SHOP CART","3","3M","0732","01/06/2016","00:07:57"
"1147961","1313","19","BATTERY","242 PC BATTERY CIVILIAN","2","2B","0527","01/06/2016","00:04:44"
"1147962","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","5","5A","1506","01/03/2016","00:08:29"
"1147963","7399","62","SAC CITY CODE","12.52.030(A) UNLAWFUL CAMP-PUB","3","3M","0734","01/05/2016","00:23:27"
"1147964","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","3","3A","0706","01/05/2016","00:11:45"
"1147965","2999","04","VANDALISM","594(B)(2)(A) VANDAL GRAF $400","4","4C","0985","01/02/2016","00:08:30"
"1147967","2604","42","FRAUD","530.5(A) GET CRED W/OTH ID-FEL","1","1A","0304","01/06/2016","00:12:01"
"1147974","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","4","4B","0969","01/06/2016","00:12:10"
"1147985","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","4","4C","1292","01/05/2016","00:17:00"
"1147993","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","5","5B","1618","01/03/2016","00:22:50"
"1147994","2399","4","LARCENY","484 PETTY THEFT/LICENSE PLATE","4","4A","0908","01/05/2016","00:08:00"
"1147996","2399","2","LARCENY","484 PC PETTY THEFT","3","3B","0748","01/02/2016","00:19:30"
"1148005","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","3","3M","0741","01/02/2016","00:20:48"
"1148011","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","1","1C","0428","01/04/2016","00:13:00"
"1148013","2204","0","BURGLARY","459 PC BURG RESIDENCE-NO FORCE","2","2A","0517","01/04/2016","00:12:30"
"1148021","5299","115","WEAPON OFFENSE","20150(A) ALTER IMITATION GUN","UI","UI","UI","01/05/2016","00:13:32"
"1148026","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","1","1A","0130","01/04/2016","00:20:37"
"1148029","5212","78","WEAPON OFFENSE","29800(A)(1) FELON POSS GUN","2","2B","0525","01/05/2016","00:16:28"
"1148030","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","6","6B","1054","01/06/2016","00:00:37"
"1148031","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","5","5A","1396","01/06/2016","00:02:25"
"1148033","2203","0","BURGLARY","459 PC BURG BUSINESS-FORCE","6","6E","1115","01/04/2016","00:21:00"
"1148035","2310","0","LARCENY","1708 US THEFT OF MAIL","4","4C","1285","01/02/2016","00:14:40"
"1148036","1210","0","ROBBERY","211 PC ROBBERY-PURSE SNATCH","5","5A","1364","01/04/2016","00:19:30"
"1148045","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","4","4A","0926","01/03/2016","00:19:00"
"1148046","2404","13","AUTO THEFT","10851 VC AUTO THEFT LOCATE","5","5C","1642","01/06/2016","00:00:00"
"1148048","3562","0","NARCOTICS","11357(B)HS POSS -28.5GR MARIJ","6","6B","1064","01/06/2016","00:07:25"
"1148050","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","5","5C","1623","01/05/2016","00:06:00"
"1148051","2305","0","LARCENY","484 PETTY THEFT CLOUT UNLOCKED","3","3B","0717","01/03/2016","00:22:50"
"1148052","2299","01","BURGLARY","459 PC BURG VEHICLE","5","5C","1639","01/04/2016","00:13:20"
"1148060","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","1","1C","0426","01/04/2016","00:13:40"
"1148061","2399","2","LARCENY","484 PC PETTY THEFT","2","2C","0626","01/04/2016","00:11:00"
"1148063","2999","05","VANDALISM","594(B)(2)(A) VANDALISM $400","4","4A","0926","01/04/2016","00:03:45"
"1148064","2399","2","LARCENY","484 PC PETTY THEFT","6","6C","1113","01/01/2016","00:15:30"
"1148072","2399","2","LARCENY","484 PC PETTY THEFT","2","2A","0510","01/04/2016","00:07:30"
"1148081","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","6","6A","1031","01/06/2016","00:16:00"
"1148085","7399","36B","SAC CITY CODE","9.16.140B TRESPASS AFTR NOTICE","6","6A","1015","01/06/2016","00:16:02"
"1148089","1313","19","BATTERY","242 PC BATTERY CIVILIAN","6","6C","1153","01/05/2016","00:20:53"
"1148090","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","5","5B","1399","01/06/2016","00:14:00"
"1148101","2399","4","LARCENY","484 PETTY THEFT/LICENSE PLATE","6","6B","1054","01/05/2016","00:17:30"
"1148134","2399","3","THEFT","485 PC PETTY THFT LOST PROP-M","3","3A","0765","01/05/2016","00:21:20"
"1148136","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","4","4C","1282","01/05/2016","00:15:28"
"1148139","2303","3","LARCENY","484 PETTY THEFT-SHOPLIFT","6","6C","1111","01/02/2016","00:18:59"
"1148144","1210","0","ROBBERY","211 PC ROBBERY-PURSE SNATCH","6","6E","1116","01/06/2016","00:12:54"
"1148149","3599","22","NARCOTICS","11364 HS POSS DRUG PARAPH","3","3B","0736","01/06/2016","00:15:43"
"1148150","2203","0","BURGLARY","459 PC BURG BUSINESS-FORCE","4","4B","0958","01/05/2016","00:22:00"
"1148152","2299","01","BURGLARY","459 PC BURG VEHICLE","3","3B","0717","01/04/2016","00:04:00"
"1148153","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","3","3A","0707","01/02/2016","00:14:00"
"1148157","2303","3","LARCENY","484 PETTY THEFT-SHOPLIFT","2","2C","0616","01/05/2016","00:15:04"
"1148158","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","2","2A","0502","01/04/2016","00:15:25"
"1148160","2303","1","LARCENY","487(A) PC GRAND THEFT $950","1","1C","0429","01/02/2016","00:22:40"
"1148161","2305","0","LARCENY","484 PETTY THEFT CLOUT UNLOCKED","4","4B","0966","01/03/2016","00:00:00"
"1148163","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","5","5B","1604","01/05/2016","00:12:10"
"1148164","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","5","5A","1391","01/05/2016","00:12:35"
"1148166","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","5","5C","1654","01/02/2016","00:17:30"
"1148169","2399","2","LARCENY","484 PC PETTY THEFT","5","5A","1371","01/04/2016","00:10:05"
"1148175","1313","19","BATTERY","242 PC BATTERY CIVILIAN","1","1A","0145","01/05/2016","00:16:20"
"1148178","2605","13","THEFT","484G PC THEFT BY CREDIT CARD","2","2C","0623","01/05/2016","00:12:00"
"1148180","1313","19","BATTERY","242 PC BATTERY CIVILIAN","1","1A","0145","01/05/2016","00:16:20"
"1148181","2310","0","LARCENY","1708 US THEFT OF MAIL","6","6A","1061","01/05/2016","00:08:45"
"1148182","1313","19","BATTERY","242 PC BATTERY CIVILIAN","3","3M","0744","01/06/2016","00:06:55"
"1148183","2999","05","VANDALISM","594(B)(2)(A) VANDALISM $400","1","1B","0444","01/05/2016","00:07:50"
"1148184","1313","19","BATTERY","242 PC BATTERY CIVILIAN","6","6E","1102","01/05/2016","00:10:35"
"1148185","1313","19","BATTERY","242 PC BATTERY CIVILIAN","2","2C","0603","01/06/2016","00:09:05"
"1148187","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","6","6D","0821","01/04/2016","00:00:00"
"1148189","2999","05","VANDALISM","594(B)(2)(A) VANDALISM $400","6","6B","1064","01/04/2016","00:16:45"
"1148191","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","6","6C","1427","01/04/2016","00:05:00"
"1148192","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","4","4A","0927","01/03/2016","00:22:30"
"1148207","1299","2","ROBBERY","211 PC ROBBERY-BUSINESS","6","6B","1086","01/06/2016","00:19:26"
"1148210","5005","2","OBST JUDICIARY","166(A)(4) WILFUL DISOBEY CT OR","1","1A","0348","01/05/2016","00:08:20"
"1148215","2205","3","BURGLARY","459.5 BURGLARY SHOPLIFT  $950","5","5C","1639","01/06/2016","00:16:55"
"1148216","2404","13","AUTO THEFT","10851 VC AUTO THEFT LOCATE","4","4B","0969","01/06/2016","00:15:55"
"1148219","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","3","3A","0709","01/02/2016","00:00:30"
"1148220","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","1","1A","0348","01/02/2016","00:04:40"
"1148224","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","4","4A","0926","01/05/2016","00:09:30"
"1148225","2999","05","VANDALISM","594(B)(2)(A) VANDALISM $400","4","4C","1266","01/04/2016","00:23:00"
"1148226","2999","05","VANDALISM","594(B)(2)(A) VANDALISM $400","4","4B","0958","01/01/2016","00:00:15"
"1148228","2305","0","LARCENY","484 PETTY THEFT CLOUT UNLOCKED","4","4C","0985","01/04/2016","00:05:15"
"1148229","5404","000","TRAFFIC","23152(A) DUI ALCOHOL","6","6B","1067","01/05/2016","00:17:51"
"1148230","2299","01","BURGLARY","459 PC BURG VEHICLE","6","6E","0877","01/04/2016","00:19:30"
"1148231","2999","05","VANDALISM","594(B)(2)(A) VANDALISM $400","6","6C","1131","01/02/2016","00:19:10"
"1148235","2299","01","BURGLARY","459 PC BURG VEHICLE","1","1B","0401","01/04/2016","00:23:55"
"1148236","2399","2","LARCENY","484 PC PETTY THEFT","2","2C","0628","01/02/2016","00:19:20"
"1148238","7399","36B","SAC CITY CODE","9.16.140B TRESPASS AFTR NOTICE","5","5C","1606","01/06/2016","00:17:10"
"1148240","2299","01","BURGLARY","459 PC BURG VEHICLE","1","1A","0343","01/02/2016","00:02:30"
"1148242","2399","2","LARCENY","484 PC PETTY THEFT","2","2C","0619","01/04/2016","00:20:05"
"1148243","2299","01","BURGLARY","459 PC BURG VEHICLE","3","3A","0765","01/01/2016","00:19:30"
"1148244","2399","2","LARCENY","484 PC PETTY THEFT","4","4B","0969","01/03/2016","00:14:00"
"1148245","2305","0","LARCENY","484 PETTY THEFT CLOUT UNLOCKED","1","1A","0136","01/01/2016","00:12:05"
"1148246","2203","0","BURGLARY","459 PC BURG BUSINESS-FORCE","2","2A","0231","01/02/2016","00:02:25"
"1148247","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","6","6B","1064","01/05/2016","00:16:42"
"1148248","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","4","4B","1334","01/03/2016","00:18:15"
"1148249","7000","99","SAC CITY CODE","SAC CITY CODE VIOLATION-INFRAC","4","4C","1279","01/03/2016","00:16:19"
"1148251","5404","000","TRAFFIC","23152(A) DUI ALCOHOL","4","4B","1336","01/06/2016","00:17:07"
"1148252","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","3","3A","0707","01/06/2016","00:14:14"
"1148253","2404","4","AUTO THEFT","487(D)(1) GRAND THEFT AUTO","5","5A","1398","01/06/2016","00:21:15"
"1148256","2999","091","TAMPERING","10852 VC VEHICLE TAMPERING","2","2A","0501","01/05/2016","00:13:44"
"1148258","2305","0","LARCENY","484 PETTY THEFT CLOUT UNLOCKED","6","6D","0822","01/02/2016","00:07:30"
"1148259","7000","61","INCIDENT RPT","TOWED/STORED VEH-14602.6","2","2A","0234","01/05/2016","00:15:50"
"1148260","2299","01","BURGLARY","459 PC BURG VEHICLE","5","5C","1634","01/04/2016","00:22:00"
"1148263","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","2","2A","0236","01/05/2016","00:17:35"
"1148264","5011","0","OBST JUDICIARY","3056 PAROLE VIOLATION","2","2B","0564","01/06/2016","00:23:51"
"1148266","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","1","1A","0307","01/05/2016","00:19:29"
"1148268","2299","01","BURGLARY","459 PC BURG VEHICLE","5","5C","1644","01/04/2016","00:23:00"
"1148269","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","6","6E","0876","01/06/2016","00:22:30"
"1148275","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","6","6B","1421","01/06/2016","00:12:00"
"1148280","5401","0","TRAFFIC","20002(A) HIT/RUN-FAIL INFO","4","4B","0969","01/04/2016","00:14:27"
"1148285","4801","0","OBSTRUCTING","148(A)(1)PC RESIST PEACE OFFCR","5","5A","1364","01/05/2016","00:16:59"
"1148286","3599","22","NARCOTICS","11364 HS POSS DRUG PARAPH","6","6E","1115","01/04/2016","00:02:26"
"1148287","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","1","1A","0102","01/05/2016","00:07:00"
"1148288","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","6","6C","1134","01/06/2016","00:00:26"
"1148292","2399","2","LARCENY","484 PC PETTY THEFT","4","4A","0918","01/06/2016","00:15:22"
"1148294","2203","0","BURGLARY","459 PC BURG BUSINESS-FORCE","6","6A","1034","01/01/2016","00:16:30"
"1148295","3599","22","NARCOTICS","11364 HS POSS DRUG PARAPH","5","5B","1621","01/06/2016","00:21:55"
"1148296","2399","2","LARCENY","484 PC PETTY THEFT","3","3A","0715","01/06/2016","00:22:39"
"1148300","2604","42","FRAUD","530.5(A) GET CRED W/OTH ID-FEL","5","5A","1386","01/04/2016","00:16:00"
"1148301","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","3","3A","0762","01/02/2016","00:09:56"
"1148303","7399","36B","SAC CITY CODE","9.16.140B TRESPASS AFTR NOTICE","2","2C","0558","01/06/2016","00:00:11"
"1148304","2803","0","STOLEN PROP","496(A) REC STOLEN PROP-FEL","6","6D","0856","01/07/2016","00:01:48"
"1148305","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","6","6C","1447","01/04/2016","00:16:30"
"1148306","3599","35","NARCOTICS","11378 HS POSS CNTRL SUB/SALE","2","2B","0522","01/06/2016","00:22:11"
"1148308","2399","2","LARCENY","484 PC PETTY THEFT","6","6B","1084","01/06/2016","00:13:20"
"1148309","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","1","1A","0131","01/06/2016","00:16:35"
"1148310","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","6","6C","1403","01/06/2016","00:23:43"
"1148314","5299","139","WEAPON OFFENSE","22810(A) FEL POSS TEARGAS-MISD","2","2B","0552","01/07/2016","00:02:44"
"1148316","5311","5","PUBLIC PEACE","647(F) PC DIP - DISORDERLY","6","6D","0851","01/07/2016","00:07:14"
"1148318","5005","4","OBST JUDICIARY","166(C)(1) VIOL PROTECT ORDER","6","6A","1001","01/07/2016","00:10:00"
"1148327","5299","127","WEAPON OFFENSE","30305(A)(1) FELON POSS AMMO-F","3","3B","0768","01/05/2016","00:11:10"
"1148331","1315","19","AGG ASSAULT","245(A)(1)AWDW-NON-FIREARM","5","5C","1624","01/06/2016","00:10:26"
"1148338","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","6","6A","1014","01/07/2016","00:03:45"
"1148339","5212","01","WEAPON OFFENSE","417(A)1) PC BRANDISH NON-GUN","2","2C","0612","01/06/2016","00:13:28"
"1148343","2303","1","LARCENY","487(A) PC GRAND THEFT $950","3","3B","0747","01/05/2016","00:09:10"
"1148344","2303","3","LARCENY","484 PETTY THEFT-SHOPLIFT","2","2C","0616","01/06/2016","00:16:59"
"1148347","2999","091","TAMPERING","10852 VC VEHICLE TAMPERING","6","6A","1013","01/06/2016","00:23:00"
"1148349","2399","2","LARCENY","484 PC PETTY THEFT","6","6C","1143","01/03/2016","00:15:00"
"1148352","2299","01","BURGLARY","459 PC BURG VEHICLE","3","3B","0778","01/04/2016","00:18:00"
"1148353","2399","2","LARCENY","484 PC PETTY THEFT","2","2C","0558","01/05/2016","00:20:00"
"1148354","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","5","5B","1399","01/05/2016","00:19:35"
"1148355","2299","01","BURGLARY","459 PC BURG VEHICLE","3","3M","0742","01/07/2016","00:13:15"
"1148356","2299","01","BURGLARY","459 PC BURG VEHICLE","4","4A","0928","01/05/2016","00:00:55"
"1148357","2299","01","BURGLARY","459 PC BURG VEHICLE","5","5B","1622","01/06/2016","00:06:00"
"1148358","2303","1","LARCENY","487(A) PC GRAND THEFT $950","5","5C","1653","01/05/2016","00:03:00"
"1148361","7399","62","SAC CITY CODE","12.52.030(A) UNLAWFUL CAMP-PUB","3","3M","0734","01/06/2016","00:23:56"
"1148362","2399","2","LARCENY","484 PC PETTY THEFT","4","4A","0965","01/06/2016","00:16:00"
"1148363","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","2","2B","0531","01/01/2016","00:22:00"
"1148364","2399","4","LARCENY","484 PETTY THEFT/LICENSE PLATE","5","5C","1654","01/06/2016","00:17:30"
"1148367","2399","2","LARCENY","484 PC PETTY THEFT","1","1A","0328","01/03/2016","00:14:15"
"1148372","5707","6","TRESPASS","602(L)(1)TRESPASS REFUSE TO LV","3","3A","0704","01/06/2016","00:12:00"
"1148373","7000","43","TOWED/STORED","TOWED/STORED VEHICLE","1","1C","0409","01/05/2016","00:09:44"
"1148376","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","6","6A","1013","01/05/2016","00:22:30"
"1148379","2399","2","LARCENY","484 PC PETTY THEFT","1","1A","0305","01/04/2016","00:13:55"
"1148382","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","3","3B","0718","01/06/2016","00:15:10"
"1148384","2399","2","LARCENY","484 PC PETTY THEFT","4","4C","1277","01/06/2016","00:05:30"
"1148385","2299","01","BURGLARY","459 PC BURG VEHICLE","6","6E","0898","01/04/2016","00:13:30"
"1148386","2399","2","LARCENY","484 PC PETTY THEFT","3","3B","0768","01/04/2016","00:02:00"
"1148387","5005","2","OBST JUDICIARY","166(A)(4) WILFUL DISOBEY CT OR","6","6A","1042","01/04/2016","00:14:20"
"1148388","2303","3","LARCENY","484 PETTY THEFT-SHOPLIFT","6","6C","1111","01/07/2016","00:08:43"
"1148389","2399","2","LARCENY","484 PC PETTY THEFT","6","6B","1004","01/06/2016","00:15:00"
"1148392","2399","2","LARCENY","484 PC PETTY THEFT","2","2A","0508","01/02/2016","00:00:00"
"1148396","5011","3","OBST JUDICIARY","3454(C) PC FLASH INCARCERATION","3","3A","0709","01/07/2016","00:11:58"
"1148398","2299","01","BURGLARY","459 PC BURG VEHICLE","4","4C","1269","01/05/2016","00:05:00"
"1148404","2399","2","LARCENY","484 PC PETTY THEFT","1","1B","0422","01/03/2016","00:08:30"
"1148405","2299","01","BURGLARY","459 PC BURG VEHICLE","2","2A","0212","01/03/2016","00:00:00"
"1148406","2299","01","BURGLARY","459 PC BURG VEHICLE","4","4B","0976","01/02/2016","00:01:00"
"1148407","2399","2","LARCENY","484 PC PETTY THEFT","4","4C","1288","01/06/2016","00:10:00"
"1148410","2299","01","BURGLARY","459 PC BURG VEHICLE","2","2A","0226","01/06/2016","00:01:00"
"1148411","2303","1","LARCENY","487(A) PC GRAND THEFT $950","4","4C","0985","01/04/2016","00:16:00"
"1148414","2399","2","LARCENY","484 PC PETTY THEFT","1","1B","0478","01/01/2016","00:08:00"
"1148415","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","6","6A","1034","01/03/2016","00:19:00"
"1148416","2299","01","BURGLARY","459 PC BURG VEHICLE","3","3B","0766","01/05/2016","00:18:15"
"1148419","2299","01","BURGLARY","459 PC BURG VEHICLE","3","3A","0723","01/02/2016","00:19:55"
"1148421","7399","102","SAC CITY CODE","13.10.220 SC ILLEGAL BURNING","6","6A","1071","01/07/2016","00:18:32"
"1148422","2203","0","BURGLARY","459 PC BURG BUSINESS-FORCE","6","6E","0877","01/02/2016","00:23:15"
"1148424","3599","22","NARCOTICS","11364 HS POSS DRUG PARAPH","2","2C","0614","01/05/2016","00:07:46"
"1148425","5404","000","TRAFFIC","23152(A) DUI ALCOHOL","6","6B","1401","01/06/2016","00:17:49"
"1148426","2399","2","LARCENY","484 PC PETTY THEFT","1","1A","0145","01/06/2016","00:12:55"
"1148429","5404","000","TRAFFIC","23152(A) DUI ALCOHOL","3","3B","0746","01/07/2016","00:00:48"
"1148430","5311","5","PUBLIC PEACE","647(F) PC DIP - DISORDERLY","6","6D","0851","01/07/2016","00:12:09"
"1148431","2303","3","LARCENY","484 PETTY THEFT-SHOPLIFT","5","5C","1639","01/06/2016","00:21:26"
"1148432","2203","0","BURGLARY","459 PC BURG BUSINESS-FORCE","3","3M","0734","01/07/2016","00:15:42"
"1148433","3599","22","NARCOTICS","11364 HS POSS DRUG PARAPH","3","3B","0748","01/01/2016","00:21:56"
"1148435","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","1","1B","0434","01/07/2016","00:01:19"
"1148440","5499","04","TRAFFIC","23110(A) VC THROW AT VEHICLE","1","1A","0131","01/06/2016","00:15:00"
"1148443","1212","0","ROBBERY","215(A) PC CARJACKING","4","4A","0902","01/07/2016","00:14:17"
