"Record ID","Offense Code","Offense Ext","Offense Category","Description","Police District","Beat","Grid","Occurence Date","Occurence Time"
"1074797","3562","0","NARCOTICS","11357(B)HS POSS -28.5GR MARIJ","2","2C","0604","01/04/2015","00:17:32"
"1074798","5404","000","TRAFFIC","23152(A) DUI ALCOHOL","2","2A","0509","01/04/2015","00:18:33"
"1074801","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","6","6D","0898","01/04/2015","00:22:04"
"1074807","2404","13","AUTO THEFT","10851 VC AUTO THEFT LOCATE","3","3A","0706","01/05/2015","00:14:33"
"1074808","2404","13","AUTO THEFT","10851 VC AUTO THEFT LOCATE","4","4B","0987","01/05/2015","00:15:24"
"1074810","2404","13","AUTO THEFT","10851 VC AUTO THEFT LOCATE","5","5B","1369","01/05/2015","00:16:29"
"1074811","1299","2","ROBBERY","211 PC ROBBERY-BUSINESS","3","3B","0727","01/05/2015","00:16:59"
"1074817","5213","5","WEAPON OFFENSE","246.3(A) PC NEGL DISCH FIREARM","6","6A","1041","01/01/2015","00:00:01"
"1074819","5707","0","PRIVACY","602 PC TRESPASS","2","2A","0222","01/05/2015","00:13:05"
"1074821","2999","04","VANDALISM","594(B)(2)(A) VANDAL GRAF $400","2","2A","0514","01/05/2015","00:13:24"
"1074823","1313","19","BATTERY","242 PC BATTERY CIVILIAN","5","5C","1647","01/05/2015","00:17:33"
"1074824","1299","0","ROBBERY","211 PC ROBBERY-UNSPECIFIED","6","6B","1007","01/05/2015","00:18:13"
"1074825","1315","19","AGG ASSAULT","245(A)(1)AWDW-NON-FIREARM","2","2B","0551","01/05/2015","00:16:55"
"1074829","1313","19","BATTERY","242 PC BATTERY CIVILIAN","3","3A","0704","01/05/2015","00:21:11"
"1074831","2604","4","FRAUD","530 PC FALSE PERS. REC PROP","1","1B","0401","01/06/2015","00:14:50"
"1074834","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","4","4B","0969","01/06/2015","00:03:11"
"1074840","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","6","6C","1422","01/06/2015","00:13:00"
"1074841","2299","01","BURGLARY","459 PC BURG VEHICLE","1","1B","0424","01/05/2015","00:15:00"
"1074844","1299","3","ROBBERY","212.5(A)ROBBERY-INHAB DWELLING","5","5C","1661","01/05/2015","00:20:31"
"1074846","5404","000","TRAFFIC","23152(A) DUI ALCOHOL","3","3M","0742","01/06/2015","00:00:39"
"1074848","4902","0","FUGITIVE","1551(A) FUGITIVE FROM JUSTICE","4","4B","0969","01/06/2015","00:11:30"
"1074850","2399","4","LARCENY","484 PETTY THEFT/LICENSE PLATE","5","5A","1504","01/06/2015","00:00:01"
"1074852","2399","2","LARCENY","484 PC PETTY THEFT","2","2A","0233","01/04/2015","00:19:00"
"1074872","5404","000","TRAFFIC","23152(A) DUI ALCOHOL","3","3M","0744","01/05/2015","00:02:01"
"1074873","2399","4","LARCENY","484 PETTY THEFT/LICENSE PLATE","5","5C","1653","01/03/2015","00:00:00"
"1074877","5311","53","PUBLIC PEACE","647(F) DIP/REPEAT OFF 647D(B)","3","3A","0704","01/06/2015","00:11:13"
"1074878","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","3","3A","0706","01/06/2015","00:09:48"
"1074881","5499","17A","TRAFFIC","23222(B)POSSESS MARIJ IN VEH","6","6B","1421","01/06/2015","00:00:59"
"1074885","2301","0A","LARCENY","487(C) GRAND THEFT-PERS $950","2","2B","0564","01/05/2015","00:11:50"
"1074887","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","4","4A","0936","01/02/2015","00:18:30"
"1074890","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","5","5C","1634","01/05/2015","00:09:00"
"1074905","2399","4","LARCENY","484 PETTY THEFT/LICENSE PLATE","3","3A","0763","01/05/2015","00:07:00"
"1074907","5707","0","PRIVACY","602 PC TRESPASS","3","3B","0748","01/06/2015","00:07:04"
"1074909","1315","19","AGG ASSAULT","245(A)(1)AWDW-NON-FIREARM","5","5B","1631","01/06/2015","00:15:11"
"1074912","2404","13","AUTO THEFT","10851 VC AUTO THEFT LOCATE","2","2B","0553","01/06/2015","00:15:18"
"1074914","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","2","2B","0543","01/03/2015","00:11:12"
"1074915","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","2","2B","0564","01/04/2015","00:09:46"
"1074916","2299","01","BURGLARY","459 PC BURG VEHICLE","4","4B","1356","01/04/2015","00:18:00"
"1074917","2205","1","BURGLARY","459 PC BURG BUSINESS-SHOPLIFT","1","1A","0337","01/06/2015","00:20:10"
"1074919","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","5","5C","1645","01/03/2015","00:10:00"
"1074920","2203","0","BURGLARY","459 PC BURG BUSINESS-FORCE","4","4A","0936","01/03/2015","00:17:00"
"1074921","2305","0","LARCENY","484 PETTY THEFT CLOUT UNLOCKED","4","4A","0926","01/04/2015","00:08:45"
"1074925","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","2","2A","0224","01/04/2015","00:12:00"
"1074926","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","6","6C","1422","01/04/2015","00:11:45"
"1074927","2303","3","LARCENY","484 PETTY THEFT-SHOPLIFT","1","1A","0337","01/03/2015","00:18:06"
"1074928","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","3","3B","0717","01/02/2015","00:18:00"
"1074929","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","5","5C","1634","01/01/2015","00:21:30"
"1074930","2303","3","LARCENY","484 PETTY THEFT-SHOPLIFT","6","6B","1084","01/04/2015","00:10:25"
"1074931","2303","3","LARCENY","484 PETTY THEFT-SHOPLIFT","6","6C","1111","01/04/2015","00:10:05"
"1074932","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","4","4C","1269","01/04/2015","00:11:00"
"1074933","2299","01","BURGLARY","459 PC BURG VEHICLE","4","4A","0965","01/01/2015","00:02:30"
"1074934","2299","01","BURGLARY","459 PC BURG VEHICLE","4","4C","1296","01/05/2015","00:01:06"
"1074938","5213","4","WEAPON OFFENSE","246 PC SHOOT OCCUP DWELL/VEH","6","6A","1034","01/03/2015","00:14:00"
"1074939","2399","4","LARCENY","484 PETTY THEFT/LICENSE PLATE","4","4C","1276","01/02/2015","00:16:00"
"1074941","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","6","6B","1056","01/05/2015","00:08:30"
"1074943","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","2","2C","0605","01/05/2015","00:16:20"
"1074945","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","6","6B","1067","01/05/2015","00:08:00"
"1074946","2299","01","BURGLARY","459 PC BURG VEHICLE","6","6C","1124","01/02/2015","00:14:00"
"1074948","2303","3","LARCENY","484 PETTY THEFT-SHOPLIFT","6","6C","1111","01/05/2015","00:14:55"
"1074951","2299","01","BURGLARY","459 PC BURG VEHICLE","1","1B","0421","01/02/2015","00:16:30"
"1074952","2299","01","BURGLARY","459 PC BURG VEHICLE","1","1A","0145","01/02/2015","00:07:00"
"1074954","1313","19","BATTERY","242 PC BATTERY CIVILIAN","4","4A","0916","01/05/2015","00:07:20"
"1074955","2299","01","BURGLARY","459 PC BURG VEHICLE","3","3B","0717","01/04/2015","00:05:30"
"1074956","1313","19","BATTERY","242 PC BATTERY CIVILIAN","2","2B","0545","01/03/2015","00:15:30"
"1074958","1313","19","BATTERY","242 PC BATTERY CIVILIAN","1","1B","0443","01/01/2015","00:01:00"
"1074959","4801","0","OBSTRUCTING","148(A)(1)PC RESIST PEACE OFFCR","4","4A","0957","01/05/2015","00:21:37"
"1074960","2299","01","BURGLARY","459 PC BURG VEHICLE","6","6D","0847","01/02/2015","00:20:00"
"1074961","2299","01","BURGLARY","459 PC BURG VEHICLE","1","1A","0145","01/03/2015","00:16:30"
"1074962","2303","3","LARCENY","484 PETTY THEFT-SHOPLIFT","2","2C","0619","01/05/2015","00:14:30"
"1074963","2204","0","BURGLARY","459 PC BURG RESIDENCE-NO FORCE","5","5C","1635","01/05/2015","00:16:00"
"1074965","2404","13","AUTO THEFT","10851 VC AUTO THEFT LOCATE","4","4B","0988","01/05/2015","00:19:33"
"1074966","1299","0","ROBBERY","211 PC ROBBERY-UNSPECIFIED","4","4C","1296","01/05/2015","00:20:51"
"1074972","2404","13","AUTO THEFT","10851 VC AUTO THEFT LOCATE","2","2A","0214","01/06/2015","00:13:13"
"1074980","2303","3","LARCENY","484 PETTY THEFT-SHOPLIFT","6","6D","1115","01/06/2015","00:14:24"
"1074981","7399","36B","SAC CITY CODE","9.16.140B TRESPASS AFTR NOTICE","6","6B","1401","01/06/2015","00:20:44"
"1074982","2203","0","BURGLARY","459 PC BURG BUSINESS-FORCE","2","2C","0625","01/01/2015","00:13:43"
"1074984","2404","13","AUTO THEFT","10851 VC AUTO THEFT LOCATE","6","6B","1068","01/06/2015","00:10:00"
"1074985","2999","05","VANDALISM","594(B)(2)(A) VANDALISM $400","1","1B","0443","01/06/2015","00:16:12"
"1074991","5404","000","TRAFFIC","23152(A) DUI ALCOHOL","3","3M","0744","01/01/2015","00:03:03"
"1074993","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","4","4C","1269","01/06/2015","00:21:04"
"1074994","5404","000","TRAFFIC","23152(A) DUI ALCOHOL","3","3M","0735","01/01/2015","00:01:07"
"1074996","1313","19","BATTERY","242 PC BATTERY CIVILIAN","5","5C","1654","01/05/2015","00:18:00"
"1074998","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","2","2B","0551","01/04/2015","00:17:20"
"1075000","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","1","1C","0429","01/05/2015","00:14:07"
"1075003","2399","4","LARCENY","484 PETTY THEFT/LICENSE PLATE","3","3A","0725","01/06/2015","00:21:00"
"1075005","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","4","4C","1227","01/06/2015","00:17:30"
"1075010","1299","2","ROBBERY","211 PC ROBBERY-BUSINESS","6","6D","1116","01/06/2015","00:18:06"
"1075011","1299","2","ROBBERY","211 PC ROBBERY-BUSINESS","6","6D","0877","01/06/2015","00:19:32"
"1075012","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","6","6B","1401","01/07/2015","00:09:00"
"1075014","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","3","3A","0785","01/06/2015","00:21:30"
"1075018","2399","4","LARCENY","484 PETTY THEFT/LICENSE PLATE","5","5A","1504","01/04/2015","00:12:00"
"1075019","2605","13","THEFT","484G PC THEFT BY CREDIT CARD","5","5A","1393","01/05/2015","00:12:00"
"1075020","5404","10","TRAFFIC","23153(A) DUI W/INJURY ALCOHOL","6","6A","1014","01/06/2015","00:22:37"
"1075021","3599","61","NARCOTICS","11350(A) POSS CONTROLLED SUBST","5","5A","1396","01/07/2015","00:00:41"
"1075027","2399","4","LARCENY","484 PETTY THEFT/LICENSE PLATE","5","5A","1363","01/02/2015","00:13:30"
"1075043","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","6","6D","0888","01/06/2015","00:21:30"
"1075050","2399","2","LARCENY","484 PC PETTY THEFT","6","6B","1401","01/04/2015","00:12:00"
"1075055","2299","01","BURGLARY","459 PC BURG VEHICLE","5","5C","1654","01/03/2015","00:23:00"
"1075058","2299","01","BURGLARY","459 PC BURG VEHICLE","1","1B","0401","01/04/2015","00:00:30"
"1075059","2399","2","LARCENY","484 PC PETTY THEFT","1","1A","0356","01/05/2015","00:05:50"
"1075060","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","6","6B","1065","01/04/2015","00:21:00"
"1075061","1315","20","AGG ASSAULT","245(A)(2) AWDW-FIREARM","6","6B","1087","01/02/2015","00:09:27"
"1075063","2299","01","BURGLARY","459 PC BURG VEHICLE","3","3A","0776","01/03/2015","00:21:40"
"1075064","2399","2","LARCENY","484 PC PETTY THEFT","6","6C","1447","01/05/2015","00:04:35"
"1075066","2299","01","BURGLARY","459 PC BURG VEHICLE","5","5C","1607","01/04/2015","00:03:00"
"1075069","3562","0","NARCOTICS","11357(B)HS POSS -28.5GR MARIJ","5","5C","1623","01/06/2015","00:09:24"
"1075070","3562","0","NARCOTICS","11357(B)HS POSS -28.5GR MARIJ","2","2A","0514","01/06/2015","00:12:51"
"1075071","2299","01","BURGLARY","459 PC BURG VEHICLE","1","1B","0440","01/03/2015","00:16:20"
"1075072","2299","01","BURGLARY","459 PC BURG VEHICLE","1","1A","0113","01/02/2015","00:03:00"
"1075073","2299","01","BURGLARY","459 PC BURG VEHICLE","4","4A","0936","01/05/2015","00:03:55"
"1075074","2299","01","BURGLARY","459 PC BURG VEHICLE","6","6D","0843","01/04/2015","00:20:00"
"1075075","2399","4","LARCENY","484 PETTY THEFT/LICENSE PLATE","4","4C","1301","01/03/2015","00:14:00"
"1075077","2299","01","BURGLARY","459 PC BURG VEHICLE","4","4C","1255","01/05/2015","00:04:00"
"1075078","2299","01","BURGLARY","459 PC BURG VEHICLE","5","5A","1501","01/05/2015","00:00:00"
"1075079","2299","01","BURGLARY","459 PC BURG VEHICLE","4","4C","1296","01/04/2015","00:23:30"
"1075080","2299","01","BURGLARY","459 PC BURG VEHICLE","3","3B","0718","01/03/2015","00:08:30"
"1075081","2299","01","BURGLARY","459 PC BURG VEHICLE","1","1A","0304","01/05/2015","00:16:15"
"1075082","2299","01","BURGLARY","459 PC BURG VEHICLE","6","6D","0874","01/05/2015","00:13:12"
"1075083","2299","01","BURGLARY","459 PC BURG VEHICLE","4","4B","1351","01/05/2015","00:14:45"
"1075084","2299","01","BURGLARY","459 PC BURG VEHICLE","1","1B","0444","01/03/2015","00:22:05"
"1075092","2699","28","FRAUD","537(A)(1) DEFRAD INNKEEP $400","3","3M","0734","01/03/2015","00:22:12"
"1075093","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","3","3B","0736","01/05/2015","00:22:43"
"1075095","2303","3","LARCENY","484 PETTY THEFT-SHOPLIFT","1","1A","0145","01/06/2015","00:17:29"
"1075096","5012","0","OBST JUDICIARY","1203.2 PC VIOL OF PROBATION","4","4B","1351","01/06/2015","00:18:05"
"1075097","3572","0","NARCOTICS","11377(A)HS POSS AMPHETAMINES","6","6A","1061","01/07/2015","00:01:58"
"1075098","5404","000","TRAFFIC","23152(A) DUI ALCOHOL","1","1C","0438","01/07/2015","00:03:19"
"1075099","3572","0","NARCOTICS","11377(A)HS POSS AMPHETAMINES","3","3A","0721","01/07/2015","00:07:10"
"1075100","3572","0","NARCOTICS","11377(A)HS POSS AMPHETAMINES","6","6A","1031","01/07/2015","00:07:43"
"1075101","1299","2","ROBBERY","211 PC ROBBERY-BUSINESS","6","6D","0877","01/07/2015","00:08:39"
"1075103","7399","62","SAC CITY CODE","12.52.030(A) UNLAWFUL CAMP-PUB","1","1C","0449","01/07/2015","00:13:39"
"1075104","2303","3","LARCENY","484 PETTY THEFT-SHOPLIFT","2","2C","0616","01/07/2015","00:14:42"
"1075106","5212","54","WEAPON OFFENSE","21310 POSS DIRK/DAGGER-FEL","4","4B","1354","01/07/2015","00:17:12"
"1075107","2303","3","LARCENY","484 PETTY THEFT-SHOPLIFT","2","2C","0619","01/07/2015","00:18:24"
"1075109","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","2","2A","0515","01/04/2015","00:17:00"
"1075116","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","5","5B","1631","01/06/2015","00:09:00"
"1075117","2404","13","AUTO THEFT","10851 VC AUTO THEFT LOCATE","6","6A","1041","01/06/2015","00:18:00"
"1075120","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","5","5B","1604","01/06/2015","00:15:00"
"1075121","3572","0","NARCOTICS","11377(A)HS POSS AMPHETAMINES","3","3A","0725","01/07/2015","00:18:09"
"1075123","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","1","1C","0429","01/08/2015","00:00:14"
"1075126","2404","13","AUTO THEFT","10851 VC AUTO THEFT LOCATE","2","2B","0544","01/07/2015","00:14:13"
"1075127","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","2","2C","0616","01/06/2015","00:23:13"
"1075131","2999","05","VANDALISM","594(B)(2)(A) VANDALISM $400","5","5A","1387","01/06/2015","00:19:57"
"1075134","2203","0","BURGLARY","459 PC BURG BUSINESS-FORCE","4","4C","1259","01/07/2015","00:02:58"
"1075135","1315","20","AGG ASSAULT","245(A)(2) AWDW-FIREARM","2","2B","0552","01/07/2015","00:05:05"
"1075136","1299","0","ROBBERY","211 PC ROBBERY-UNSPECIFIED","2","2B","0527","01/07/2015","00:08:35"
"1075137","1315","19","AGG ASSAULT","245(A)(1)AWDW-NON-FIREARM","4","4B","0969","01/07/2015","00:08:55"
"1075138","2404","13","AUTO THEFT","10851 VC AUTO THEFT LOCATE","5","5B","1616","01/07/2015","00:09:07"
"1075143","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","6","6A","1034","01/06/2015","00:14:00"
"1075147","5212","01","WEAPON OFFENSE","417(A)1) PC BRANDISH NON-GUN","3","3B","0788","01/07/2015","00:16:54"
"1075149","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","6","6B","1018","01/07/2015","00:18:04"
"1075150","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","5","5B","1614","01/06/2015","00:08:00"
"1075152","3599","48","NARCOTICS","11351 HS POSS FOR SALE/11054","5","5B","1369","01/07/2015","00:15:05"
"1075158","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","3","3B","0736","01/05/2015","00:13:52"
"1075162","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","3","3A","0764","01/02/2015","00:14:04"
"1075168","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","5","5C","1639","01/05/2015","00:12:02"
"1075173","5400","1","TRAFFIC","TRAFFIC ACCIDENT-NON-INJURY","4","4B","1356","01/05/2015","00:15:34"
"1075182","2399","2","LARCENY","484 PC PETTY THEFT","1","1A","0102","01/02/2015","00:06:40"
"1075183","5400","0","TRAFFIC","TRAFFIC ACCIDENT-INJURY","6","6C","1406","01/05/2015","00:22:09"
"1075184","2303","1","LARCENY","487(A) PC GRAND THEFT $950","3","3A","0763","01/04/2015","00:23:00"
"1075185","2399","2","LARCENY","484 PC PETTY THEFT","6","6D","0899","01/04/2015","00:07:06"
"1075186","2399","2","LARCENY","484 PC PETTY THEFT","6","6C","1111","01/05/2015","00:15:07"
"1075187","2399","2","LARCENY","484 PC PETTY THEFT","2","2C","0619","01/04/2015","00:17:25"
"1075188","2399","2","LARCENY","484 PC PETTY THEFT","3","3A","0715","01/02/2015","00:10:05"
"1075189","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","1","1B","0421","01/08/2015","00:07:20"
"1075190","2399","4","LARCENY","484 PETTY THEFT/LICENSE PLATE","5","5B","1603","01/06/2015","00:08:30"
"1075192","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","2","2C","0604","01/07/2015","00:15:30"
"1075193","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","2","2C","0568","01/07/2015","00:19:10"
"1075194","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","5","5A","1365","01/07/2015","00:18:00"
"1075199","2399","2","LARCENY","484 PC PETTY THEFT","4","4B","0969","01/07/2015","00:14:00"
"1075213","3599","22","NARCOTICS","11364 HS POSS DRUG PARAPH","4","4B","0969","01/08/2015","00:01:12"
"1075215","3572","0","NARCOTICS","11377(A)HS POSS AMPHETAMINES","3","3A","0707","01/07/2015","00:23:25"
"1075220","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","6","6C","1406","01/07/2015","00:20:00"
"1075224","2501","0","FORGERY","470(D) FORGERY - CHECKS ETC","4","4C","1298","01/07/2015","00:13:30"
"1075228","2399","4","LARCENY","484 PETTY THEFT/LICENSE PLATE","5","5A","1506","01/07/2015","00:18:30"
"1075229","2699","4","FRAUD","532 PC FRAUD OBTAIN MONEY ETC","6","6B","1007","01/06/2015","00:11:20"
"1075240","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","1","1B","0422","01/03/2015","00:20:00"
"1075264","2399","2","LARCENY","484 PC PETTY THEFT","3","3B","0736","01/01/2015","00:13:25"
"1075265","2299","01","BURGLARY","459 PC BURG VEHICLE","4","4A","0928","01/05/2015","00:02:20"
"1075267","5404","000","TRAFFIC","23152(A) DUI ALCOHOL","1","1C","0426","01/07/2015","00:01:28"
"1075268","5404","000","TRAFFIC","23152(A) DUI ALCOHOL","6","6C","1153","01/07/2015","00:14:11"
"1075269","5404","000","TRAFFIC","23152(A) DUI ALCOHOL","4","4C","1227","01/07/2015","00:19:38"
"1075270","3599","22","NARCOTICS","11364 HS POSS DRUG PARAPH","6","6B","1064","01/08/2015","00:04:55"
"1075271","1315","39","AGG ASSAULT","245(A)(4)AWDW-FORCE ONLY","2","2B","0564","01/08/2015","00:08:50"
"1075272","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","6","6C","1443","01/08/2015","00:12:03"
"1075274","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","5","5C","1623","01/08/2015","00:19:10"
"1075275","2999","02","VANDALISM","594(B)(1) PC VANDALISM $400","4","4B","0958","01/01/2015","00:06:35"
"1075277","2399","2","LARCENY","484 PC PETTY THEFT","3","3M","0731","01/06/2015","00:15:00"
"1075278","2399","2","LARCENY","484 PC PETTY THEFT","6","6C","1445","01/06/2015","00:21:00"
"1075279","2999","05","VANDALISM","594(B)(2)(A) VANDALISM $400","5","5C","1634","01/07/2015","00:19:24"
"1075280","1313","19","BATTERY","242 PC BATTERY CIVILIAN","5","5A","1391","01/06/2015","00:17:20"
"1075281","1313","19","BATTERY","242 PC BATTERY CIVILIAN","6","6B","1084","01/06/2015","00:15:25"
"1075282","2399","2","LARCENY","484 PC PETTY THEFT","2","2C","0626","01/03/2015","00:00:00"
"1075283","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","5","5B","1369","01/08/2015","00:18:20"
"1075284","2204","0","BURGLARY","459 PC BURG RESIDENCE-NO FORCE","1","1A","0302","01/06/2015","00:07:00"
"1075285","2303","1","LARCENY","487(A) PC GRAND THEFT $950","6","6D","0898","01/02/2015","00:18:00"
"1075288","2205","0","BURGLARY","459 PC BURG BUSINESS-NO FORCE","4","4A","1203","01/02/2015","00:18:05"
"1075295","2202","0","BURGLARY","459 PC BURG RESIDENCE-FORCE","4","4A","0927","01/06/2015","00:20:00"
"1075296","2506","03","FRAUD","475(C) PASS COMP CK W/INTENT","1","1B","0443","01/07/2015","00:17:31"
"1075298","1203","0","ROBBERY","211 PC ROBBERY-SHOPLIFT","2","2B","0563","01/07/2015","00:21:32"
"1075307","2399","2","LARCENY","484 PC PETTY THEFT","1","1A","0103","01/02/2015","00:12:50"
"1075308","4801","0","OBSTRUCTING","148(A)(1)PC RESIST PEACE OFFCR","6","6B","1084","01/08/2015","00:15:10"
"1075309","2303","3","LARCENY","484 PETTY THEFT-SHOPLIFT","2","2C","0616","01/08/2015","00:15:49"
"1075310","3599","63","NARCOTICS","11377(A) POSS DANGEROUS DRUG","3","3M","0742","01/08/2015","00:17:50"
"1075311","4801","0","OBSTRUCTING","148(A)(1)PC RESIST PEACE OFFCR","5","5A","1506","01/08/2015","00:18:32"
"1075312","2303","3","LARCENY","484 PETTY THEFT-SHOPLIFT","2","2C","0619","01/08/2015","00:19:23"
"1075313","5212","54","WEAPON OFFENSE","21310 POSS DIRK/DAGGER-FEL","3","3M","0744","01/08/2015","00:21:55"
"1075320","3562","0","NARCOTICS","11357(B)HS POSS -28.5GR MARIJ","5","5C","1624","01/08/2015","00:21:18"
"1075321","2404","0","STOLEN VEHICLE","10851(A)VC TAKE VEH W/O OWNER","3","3B","0768","01/09/2015","00:00:05"
"1075323","5404","17","TRAFFIC","23152(F) DUI ALCOHOL AND DRUGS","1","1A","0307","01/07/2015","00:18:13"
"1075325","7399","62","SAC CITY CODE","12.52.030(A) UNLAWFUL CAMP-PUB","3","3A","0706","01/08/2015","00:06:56"
